ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Simon,Agoston,AUT,,00:00:00,00:00:00,00:00:00,00:00:00,00:49:47,21,01:49:47
Clemente,Alonso,ESP,,00:19:43,00:00:00,00:56:32,00:00:00,00:34:00,28,01:50:16
Paulo,Antunes,POR,,00:00:00,00:00:00,00:00:00,00:00:00,00:50:50,30,01:50:51
Velmar,Bianco,ARG,,00:21:03,00:00:00,01:00:13,00:00:00,00:35:40,51,01:56:57
Jasper,Blake,CAN,,00:20:40,00:00:00,00:57:53,00:00:00,00:37:50,49,01:56:23
Eugenio,Chimal,MEX,,00:20:04,00:00:00,00:56:13,00:00:00,00:35:52,37,01:52:10
Reinaldo,Colucci,BRA,,00:20:04,00:00:00,00:56:14,00:00:00,00:39:06,46,01:55:25
Antonio,Da Silva,BRA,,00:19:57,00:00:00,00:56:20,00:00:00,00:31:06,3,01:47:24
Virgilio,De Castilho,BRA,,00:00:00,00:00:00,00:00:00,00:00:00,00:50:05,25,01:50:05
Alessandro,De Gasperi,ITA,,00:21:07,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Roberto,Delpodio,ARG,,00:21:41,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Claude,Eksteen,RSA,,00:00:00,00:00:00,00:00:00,00:00:00,00:48:24,10,01:48:24
Giuseppe,Ferraro,ITA,,00:20:32,00:00:00,00:58:03,00:00:00,00:33:10,36,01:51:45
Daniel,Fontana,ITA,,00:19:49,00:00:00,00:56:12,00:00:00,00:31:50,6,01:47:52
Agustin,Fontes,VEN,,00:21:07,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Mark,Fretta,USA,,00:19:19,00:00:00,00:56:00,00:00:00,00:33:21,12,01:48:42
Doug,Friman,USA,,00:19:17,00:00:00,00:56:06,00:00:00,00:32:32,7,01:47:57
Dmitriy,Gaag,KAZ,,00:00:00,00:00:00,00:00:00,00:00:00,00:47:36,4,01:47:37
Arturo,Garza,MEX,,00:21:00,00:00:00,01:00:22,00:00:00,00:34:40,48,01:56:03
Jocelyn,Gascon-Giroux,CAN,,00:21:15,00:00:00,01:00:13,00:00:00,00:35:47,52,01:57:15
Andriy,Glushchenko,UKR,,00:19:14,00:00:00,00:56:00,00:00:00,00:56:00,DNF,00:00:00
Rene,Goehler,GER,,00:19:48,00:00:00,00:56:25,00:00:00,00:33:40,23,01:49:55
Camilo,Gonzalez,VEN,,00:22:12,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Gilberto,Gonzalez,VEN,,00:19:52,00:00:00,00:56:21,00:00:00,00:37:24,41,01:53:37
Jarmo,Hast,FIN,,00:20:00,00:00:00,00:56:21,00:00:00,00:33:46,27,01:50:07
Bernhard,Hiebl,AUT,,00:00:00,00:00:00,01:16:09,00:00:00,00:33:57,26,01:50:06
Peter,Hobor,HUN,,00:20:04,00:00:00,00:56:16,00:00:00,00:33:16,20,01:49:38
Franz,Hofer,AUT,,00:19:57,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Gerald,Horvath,AUT,,00:20:07,00:00:00,00:56:08,00:00:00,00:35:59,38,01:52:15
Andy,Kelsey,USA,,00:00:00,00:00:00,00:00:00,00:00:00,00:52:59,40,01:52:58
Csaba,Kuttor,HUN,,00:19:12,00:00:00,00:56:06,00:00:00,00:34:31,22,01:49:52
Sebastien,Laflamme,CAN,,00:21:04,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Emmanuel,Lemma,PAN,,00:21:10,00:00:00,01:00:03,00:00:00,00:37:45,53,01:59:01
Tamas,Liptak,HUN,,00:00:00,00:00:00,00:00:00,00:00:00,00:49:00,15,01:49:01
Raymond,Lotz,NED,,00:19:59,00:00:00,00:56:12,00:00:00,00:32:49,16,01:49:01
Leandro,Macedo,BRA,,00:20:04,00:00:00,00:56:04,00:00:00,00:31:41,5,01:47:50
Brent,Mcmahon,CAN,,00:00:00,00:00:00,00:00:00,00:00:00,00:49:06,17,01:49:06
Jose,Merchan,ESP,,00:19:45,00:00:00,00:56:29,00:00:00,00:32:38,13,01:48:54
Paulo,Miyashiro,BRA,,00:19:14,00:00:00,00:56:03,00:00:00,00:34:43,24,01:50:00
Ezequiel,Morales,ARG,,00:00:00,00:00:00,00:00:00,00:00:00,00:55:17,45,01:55:16
Juraci,Moreira,BRA,,00:19:52,00:00:00,00:56:21,00:00:00,00:34:06,29,01:50:20
Brendan,Murphy,USA,,00:20:38,00:00:00,00:57:59,00:00:00,00:36:13,44,01:54:52
Christoph,O'Donnell,USA,,00:20:35,00:00:00,00:57:46,00:00:00,00:33:07,35,01:51:29
Marcus,Ornellas,BRA,,00:19:59,00:00:00,00:56:20,00:00:00,00:34:59,34,01:51:19
Nicolas,Ortega Bernal,ARG,,00:21:09,00:00:00,01:00:12,00:00:00,00:37:56,54,01:59:18
Cesar,Ottaviani,ARG,,00:21:13,00:00:00,01:00:11,00:00:00,00:35:23,50,01:56:49
Bruno,Pais,POR,,00:19:59,00:00:00,00:56:08,00:00:00,00:32:46,14,01:48:56
Stefan,Perg,AUT,,00:20:36,00:00:00,00:57:51,00:00:00,00:34:10,39,01:52:38
Victor,Plata,USA,,00:20:02,00:00:00,00:56:03,00:00:00,00:32:22,11,01:48:27
Volodymyr,Polikarpenko,UKR,,00:19:05,00:00:00,00:56:13,00:00:00,00:31:29,1,01:46:49
Andy,Potts,USA,,00:19:10,00:00:00,00:56:09,00:00:00,00:39:18,43,01:54:39
Ivan,Razeira,BRA,,00:21:07,00:00:00,01:00:10,00:00:00,00:34:17,47,01:55:36
Javier,Rosas,MEX,,00:19:57,00:00:00,00:56:08,00:00:00,00:35:10,33,01:51:16
Esteban,Rosas Sierra,MEX,,00:20:02,00:00:00,00:56:06,00:00:00,00:32:10,9,01:48:20
Michael,Smedley,USA,,00:20:04,00:00:00,00:58:28,00:00:00,00:35:57,42,01:54:30
Igor,Sysoev,RUS,,00:19:19,00:00:00,00:56:02,00:00:00,00:32:40,8,01:48:04
Felipe,Van De Wyngard,CHI,,00:00:00,00:00:00,00:00:00,00:00:00,00:51:09,32,01:51:09
Szabolcs,Varga,HUN,,00:00:00,00:00:00,00:00:00,00:00:00,00:50:59,31,01:50:59
Ivan,Vasiliev,RUS,,00:19:17,00:00:00,00:56:02,00:00:00,00:31:57,2,01:47:17
Marcin,Wedlarski,SWE,,00:19:54,00:00:00,00:56:17,00:00:00,00:32:57,18,01:49:10
Joachim,Willen,SWE,,00:19:18,00:00:00,00:55:53,00:00:00,00:34:15,19,01:49:28
