ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Rachel,Klamer,NED,101,00:19:30,00:01:03,01:04:34,00:00:31,00:35:24,1,02:01:04
Radka,Vodickova,CZE,102,00:19:29,00:00:56,01:04:42,00:00:32,00:37:24,2,02:03:05
Kerry,Lang,GBR,103,00:19:31,00:00:56,01:04:39,00:00:35,00:38:05,3,02:03:48
Anja,Knapp,GER,104,00:19:31,00:00:54,01:04:42,00:00:34,00:39:08,4,02:04:50
Ruth,Nivon Machoud,MEX,111,00:19:34,00:01:04,01:07:19,00:00:35,00:37:30,5,02:06:03
Celine,Schaerer,SUI,110,00:19:30,00:00:56,01:04:42,00:00:32,00:40:28,6,02:06:10
Tamara,Gomez Garrido,ESP,122,00:20:11,00:01:12,01:06:34,00:00:41,00:38:36,7,02:07:16
Heather,Jackson,GBR,113,00:19:33,00:01:01,01:04:34,00:00:34,00:42:17,8,02:08:00
Wencke,Stoltz,GER,107,00:20:40,00:01:02,01:06:14,00:00:35,00:40:00,9,02:08:31
Tanja,Stroschneider,AUT,116,00:20:42,00:00:59,01:06:11,00:00:36,00:40:18,10,02:08:50
Gaby,Manser,SUI,115,00:20:39,00:01:09,01:06:09,00:00:36,00:40:32,11,02:09:08
Guiomar,Quiñones Ledesma,ESP,121,00:20:43,00:01:03,01:06:13,00:00:32,00:42:16,12,02:10:50
Ann-Cathrin,Frick,GER,128,00:19:45,00:01:01,01:07:11,00:00:34,00:43:11,13,02:11:42
Alexandra,Cassan Ferrier,FRA,112,00:21:35,00:00:58,01:11:31,00:00:41,00:37:05,14,02:11:51
Lucy,Chittenden,GBR,124,00:20:41,00:01:02,01:05:42,00:00:35,00:44:07,15,02:12:08
Eszter,Pap,HUN,119,00:20:41,00:01:07,01:12:15,00:00:35,00:40:07,16,02:14:48
Sofia,Berggren,SWE,118,00:19:36,00:01:03,01:07:18,00:00:40,00:49:34,17,02:18:13
Corine,Nelen,NED,120,00:22:43,00:01:09,01:13:22,00:00:38,00:46:02,18,02:23:56
Cigdem,Gulgec,TUR,127,00:00:00,00:00:00,01:13:25,00:00:46,00:52:11,19,02:30:14
Theresa,Baumgartel,GER,109,00:20:31,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Ana,Burgos,ESP,108,00:21:36,00:01:02,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Tereza ,Durdiakova,ITU,114,00:20:47,00:01:04,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Penny,Hayes,NZL,106,00:19:34,00:01:02,01:07:25,00:00:36,00:00:00,DNF,00:00:00
Linnea ,Holmertz,SWE,123,00:19:32,00:00:56,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Sofie,Hooghe,BEL,126,00:19:34,00:01:09,01:07:11,00:00:30,00:00:00,DNF,00:00:00
Marta,Jimenez,ESP,105,00:19:34,00:01:01,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Berrak,Irmak,TUR,117,00:23:51,00:01:17,00:00:00,00:00:00,00:00:00,DNF,00:00:00
