People QuickFacts,Covington County,Mississippi
"Population, 2013 estimate    ","19,423","2,991,207"
"Population, 2012 estimate    ","19,566","2,986,450"
"Population, 2010 (April 1) estimates base    ","19,571","2,967,299"
"Population, percent change, April 1, 2010 to July 1, 2013    ",-0.8%,0.8%
"Population, percent change, April 1, 2010 to July 1, 2012    ",Z,0.6%
"Population, 2010    ","19,568","2,967,297"
"Persons under 5 years, percent, 2012    ",7.2%,6.8%
"Persons under 18 years, percent, 2012    ",25.8%,25.0%
"Persons 65 years and over, percent, 2012    ",16.0%,13.5%
"Female persons, percent, 2012    ",51.1%,51.4%
,,
"White alone, percent, 2012 (a)    ",63.0%,59.9%
"Black or African American alone, percent, 2012 (a)    ",35.8%,37.4%
"American Indian and Alaska Native alone, percent, 2012 (a)    ",0.2%,0.6%
"Asian alone, percent, 2012 (a)    ",0.2%,0.9%
"Native Hawaiian and Other Pacific Islander alone, percent, 2012 (a)    ",Z,0.1%
"Two or More Races, percent, 2012    ",0.8%,1.1%
"Hispanic or Latino, percent, 2012 (b)    ",2.1%,2.9%
"White alone, not Hispanic or Latino, percent, 2012    ",61.6%,57.6%
,,
"Living in same house 1 year & over, percent, 2008-2012    ",91.5%,85.6%
"Foreign born persons, percent, 2008-2012    ",0.3%,2.2%
"Language other than English spoken at home, pct age 5+, 2008-2012    ",1.6%,3.9%
"High school graduate or higher, percent of persons age 25+, 2008-2012    ",78.8%,81.0%
"Bachelor's degree or higher, percent of persons age 25+, 2008-2012    ",14.0%,20.0%
"Veterans, 2008-2012    ","1,412","207,673"
"Mean travel time to work (minutes), workers age 16+, 2008-2012    ",29.2,23.9
"Housing units, 2012    ","8,504","1,283,850"
"Homeownership rate, 2008-2012    ",84.2%,69.9%
"Housing units in multi-unit structures, percent, 2008-2012    ",3.5%,13.6%
"Median value of owner-occupied housing units, 2008-2012    ","$76,600","$100,200"
"Households, 2008-2012    ","6,821","1,087,791"
"Persons per household, 2008-2012    ",2.82,2.64
"Per capita money income in past 12 months (2012 dollars), 2008-2012    ","$16,947","$20,670"
"Median household income, 2008-2012    ","$32,345","$38,882"
"Persons below poverty level, percent, 2008-2012    ",28.5%,22.3%
,,
Business QuickFacts,Covington County,Mississippi
"Private nonfarm establishments, 2011    ",329,"58,592"
"Private nonfarm employment, 2011    ","3,819","887,772"
"Private nonfarm employment, percent change, 2010-2011    ",-3.1%,0.6%
"Nonemployer establishments, 2011    ","1,423","198,171"
,,
"Total number of firms, 2007    ","1,495","225,977"
"Black-owned firms, percent, 2007    ",12.3%,18.0%
"American Indian- and Alaska Native-owned firms, percent, 2007    ",F,0.3%
"Asian-owned firms, percent, 2007    ",F,1.8%
"Native Hawaiian and Other Pacific Islander-owned firms, percent, 2007    ",F,0.0%
"Hispanic-owned firms, percent, 2007    ",F,0.8%
"Women-owned firms, percent, 2007    ",20.1%,26.9%
,,
"Manufacturers shipments, 2007 ($1000)    ",D,"59,869,456"
"Merchant wholesaler sales, 2007 ($1000)    ","66,560","23,003,585"
"Retail sales, 2007 ($1000)    ","171,612","33,751,407"
"Retail sales per capita, 2007    ","$8,453","$11,552"
"Accommodation and food services sales, 2007 ($1000)    ","11,175","7,045,097"
"Building permits, 2012    ",1,"6,039"
,,
Geography QuickFacts,Covington County,Mississippi
"Land area in square miles, 2010    ",413.79,"46,923.27"
"Persons per square mile, 2010    ",47.3,63.2
FIPS Code    ,31,28
Metropolitan or Micropolitan Statistical Area    ,None, 
,,
(a) Includes persons reporting only one race.,,
"(b) Hispanics may be of any race, so also are included in applicable race categories.",,
FN: Footnote on this item for this area in place of data,,
NA: Not available,,
D: Suppressed to avoid disclosure of confidential information,,
X: Not applicable,,
S: Suppressed; does not meet publication standards,,
Z: Value greater than zero but less than half unit of measure shown,,
F: Fewer than 100 firms,,
Source: US Census Bureau State & County QuickFacts,,
