People QuickFacts,Ilion,New York
"Population, 2013 estimate    ","7,982","19,651,127"
"Population, 2010 (April 1) estimates base    ","8,048","19,378,105"
"Population, percent change, April 1, 2010 to July 1, 2013    ",-0.8%,1.4%
"Population, 2010    ","8,053","19,378,102"
"Persons under 5 years, percent, 2010    ",6.7%,6.0%
"Persons under 18 years, percent, 2010    ",24.1%,22.3%
"Persons 65 years and over, percent,  2010    ",15.4%,13.5%
"Female persons, percent, 2010    ",52.1%,51.6%
,,
"White alone, percent, 2010 (a)    ",96.0%,65.7%
"Black or African American alone, percent, 2010 (a)    ",1.2%,15.9%
"American Indian and Alaska Native alone, percent, 2010 (a)    ",0.3%,0.6%
"Asian alone, percent, 2010 (a)    ",0.5%,7.3%
"Native Hawaiian and Other Pacific Islander alone, percent, 2010 (a)    ",0.0%,0.0%
"Two or More Races, percent, 2010    ",1.5%,3.0%
"Hispanic or Latino, percent, 2010 (b)    ",2.4%,17.6%
"White alone, not Hispanic or Latino, percent, 2010    ",94.3%,58.3%
,,
"Living in same house 1 year & over, percent, 2009-2013    ",86.2%,88.8%
"Foreign born persons, percent, 2009-2013    ",1.4%,22.1%
"Language other than English spoken at home, pct age 5+, 2009-2013    ",3.0%,29.9%
"High school graduate or higher, percent of persons age 25+, 2009-2013    ",88.8%,85.2%
"Bachelor's degree or higher, percent of persons age 25+, 2009-2013    ",23.3%,33.2%
"Veterans, 2009-2013    ",538,"912,499"
"Mean travel time to work (minutes), workers age 16+, 2009-2013    ",21.9,31.6
"Housing units, 2010    ","3,569","8,108,103"
"Homeownership rate, 2009-2013    ",55.2%,54.2%
"Housing units in multi-unit structures, percent, 2009-2013    ",37.6%,50.6%
"Median value of owner-occupied housing units, 2009-2013    ","$83,400","$288,200"
"Households, 2009-2013    ","3,396","7,234,743"
"Persons per household, 2009-2013    ",2.32,2.61
"Per capita money income in past 12 months (2013 dollars), 2009-2013    ","$21,728","$32,382"
"Median household income, 2009-2013    ","$42,066","$58,003"
"Persons below poverty level, percent, 2009-2013    ",18.7%,15.3%
,,
Business QuickFacts,Ilion,New York
"Total number of firms, 2007    ",600,"1,956,733"
"Black-owned firms, percent, 2007    ",F,10.4%
"American Indian- and Alaska Native-owned firms, percent, 2007    ",F,0.7%
"Asian-owned firms, percent, 2007    ",F,10.1%
"Native Hawaiian and Other Pacific Islander-owned firms, percent, 2007    ",F,0.1%
"Hispanic-owned firms, percent, 2007    ",F,9.9%
"Women-owned firms, percent, 2007    ",S,30.4%
,,
"Manufacturers shipments, 2007 ($1000)    ",D,"162,720,173"
"Merchant wholesaler sales, 2007 ($1000)    ","16,724","313,461,904"
"Retail sales, 2007 ($1000)    ","42,439","230,718,065"
"Retail sales per capita, 2007    ","$5,263","$11,879"
"Accommodation and food services sales, 2007 ($1000)    ",D,"39,813,499"
,,
Geography QuickFacts,Ilion,New York
"Land area in square miles, 2010    ",2.49,"47,126.40"
"Persons per square mile, 2010    ","3,230.2",411.2
FIPS Code    ,37275,36
Counties    ,"Herkimer County
 ",
,,
(a) Includes persons reporting only one race.,,
"(b) Hispanics may be of any race, so also are included in applicable race categories.",,
FN: Footnote on this item for this area in place of data,,
NA: Not available,,
D: Suppressed to avoid disclosure of confidential information,,
X: Not applicable,,
S: Suppressed; does not meet publication standards,,
Z: Value greater than zero but less than half unit of measure shown,,
F: Fewer than 100 firms,,
Source: US Census Bureau State & County QuickFacts,,
