People QuickFacts,Roseau County,Minnesota
"Population, 2012 estimate    ","15,476","5,379,139"
"Population, 2010 (April 1) estimates base    ","15,629","5,303,925"
"Population, percent change, April 1, 2010 to July 1, 2012    ",-1.0%,1.4%
"Population, 2010    ","15,629","5,303,925"
"Persons under 5 years, percent, 2011     ",6.2%,6.6%
"Persons under 18 years, percent, 2011     ",25.9%,23.9%
"Persons 65 years and over, percent, 2011     ",14.7%,13.1%
"Female persons, percent, 2011     ",48.9%,50.3%
,,
"White persons, percent, 2011 (a)     ",94.4%,86.9%
"Black persons, percent, 2011 (a)     ",0.3%,5.4%
"American Indian and Alaska Native persons, percent, 2011 (a)     ",1.3%,1.3%
"Asian persons, percent, 2011 (a)    ",2.5%,4.2%
"Native Hawaiian and Other Pacific Islander persons, percent, 2011 (a)     ",Z,0.1%
"Persons reporting two or more races, percent, 2011     ",1.4%,2.2%
"Persons of Hispanic or Latino Origin, percent, 2011 (b)     ",0.8%,4.9%
"White persons not Hispanic, percent, 2011     ",93.8%,82.8%
,,
"Living in same house 1 year & over, percent, 2007-2011    ",88.5%,85.6%
"Foreign born persons, percent, 2007-2011    ",2.3%,7.1%
"Language other than English spoken at home, percent age 5+, 2007-2011    ",3.7%,10.5%
"High school graduate or higher, percent of persons age 25+, 2007-2011    ",89.1%,91.6%
"Bachelor's degree or higher, percent of persons age 25+, 2007-2011    ",17.5%,31.8%
"Veterans, 2007-2011    ","1,249","385,675"
"Mean travel time to work (minutes), workers age 16+, 2007-2011    ",15.4,22.6
,,
"Housing units, 2011    ","7,447","2,354,034"
"Homeownership rate, 2007-2011    ",79.7%,73.6%
"Housing units in multi-unit structures, percent, 2007-2011    ",11.5%,21.6%
"Median value of owner-occupied housing units, 2007-2011    ","$101,300","$201,400"
"Households, 2007-2011    ","6,357","2,094,265"
"Persons per household, 2007-2011    ",2.44,2.46
"Per capita money income in the past 12 months (2011 dollars), 2007-2011    ","$23,730","$30,310"
"Median household income, 2007-2011    ","$48,612","$58,476"
"Persons below poverty level, percent, 2007-2011    ",11.4%,11.0%
,,
Business QuickFacts,Roseau County,Minnesota
"Private nonfarm establishments, 2011    ",405,"144,606"
"Private nonfarm employment, 2011    ","7,099","2,393,746"
"Private nonfarm employment, percent change, 2010-2011    ",-0.8%,1.5%
"Nonemployer establishments, 2010    ","1,130","381,759"
,,
"Total number of firms, 2007    ","1,434","496,657"
"Black-owned firms, percent, 2007    ",F,2.5%
"American Indian- and Alaska Native-owned firms, percent, 2007    ",F,0.6%
"Asian-owned firms, percent, 2007    ",F,2.3%
"Native Hawaiian and Other Pacific Islander-owned firms, percent, 2007    ",F,S
"Hispanic-owned firms, percent, 2007    ",F,1.0%
"Women-owned firms, percent, 2007    ",S,26.8%
,,
"Manufacturers shipments, 2007 ($1000)    ",D,"107,563,060"
"Merchant wholesaler sales, 2007 ($1000)    ",D,"82,878,056"
"Retail sales, 2007 ($1000)    ","179,942","71,384,103"
"Retail sales per capita, 2007    ","$11,273","$13,751"
"Accommodation and food services sales, 2007 ($1000)    ","24,494","10,423,660"
"Building permits, 2012    ",7,"16,095"
,,
Geography QuickFacts,Roseau County,Minnesota
"Land area in square miles, 2010    ","1,671.60","79,626.74"
"Persons per square mile, 2010    ",9.3,66.6
FIPS Code    ,135,27
Metropolitan or Micropolitan Statistical Area    ,None, 
,,
(a) Includes persons reporting only one race.,,
"(b) Hispanics may be of any race, so also are included in applicable race categories.",,
FN: Footnote on this item for this area in place of data,,
NA: Not available,,
D: Suppressed to avoid disclosure of confidential information,,
X: Not applicable,,
S: Suppressed; does not meet publication standards,,
Z: Value greater than zero but less than half unit of measure shown,,
F: Fewer than 100 firms,,
Source: US Census Bureau State & County QuickFacts,,
