People QuickFacts,Guthrie County,Iowa
"Population, 2013 estimate    ","10,687","3,090,416"
"Population, 2012 estimate    ","10,782","3,075,039"
"Population, 2010 (April 1) estimates base    ","10,954","3,046,857"
"Population, percent change, April 1, 2010 to July 1, 2013    ",-2.4%,1.4%
"Population, percent change, April 1, 2010 to July 1, 2012    ",-1.6%,0.9%
"Population, 2010    ","10,954","3,046,355"
"Persons under 5 years, percent, 2012    ",5.5%,6.4%
"Persons under 18 years, percent, 2012    ",22.8%,23.5%
"Persons 65 years and over, percent, 2012    ",20.8%,15.3%
"Female persons, percent, 2012    ",49.9%,50.4%
,,
"White alone, percent, 2012 (a)    ",98.2%,92.8%
"Black or African American alone, percent, 2012 (a)    ",0.2%,3.2%
"American Indian and Alaska Native alone, percent, 2012 (a)    ",0.2%,0.5%
"Asian alone, percent, 2012 (a)    ",0.5%,2.0%
"Native Hawaiian and Other Pacific Islander alone, percent, 2012 (a)    ",Z,0.1%
"Two or More Races, percent, 2012    ",0.9%,1.6%
"Hispanic or Latino, percent, 2012 (b)    ",2.0%,5.3%
"White alone, not Hispanic or Latino, percent, 2012    ",96.3%,88.0%
,,
"Living in same house 1 year & over, percent, 2008-2012    ",91.0%,84.7%
"Foreign born persons, percent, 2008-2012    ",1.1%,4.3%
"Language other than English spoken at home, pct age 5+, 2008-2012    ",2.0%,7.1%
"High school graduate or higher, percent of persons age 25+, 2008-2012    ",91.5%,90.7%
"Bachelor's degree or higher, percent of persons age 25+, 2008-2012    ",18.5%,25.3%
"Veterans, 2008-2012    ",903,"233,698"
"Mean travel time to work (minutes), workers age 16+, 2008-2012    ",27.9,18.7
"Housing units, 2012    ","5,745","1,345,738"
"Homeownership rate, 2008-2012    ",80.0%,72.6%
"Housing units in multi-unit structures, percent, 2008-2012    ",8.0%,18.4%
"Median value of owner-occupied housing units, 2008-2012    ","$95,000","$123,000"
"Households, 2008-2012    ","4,768","1,223,509"
"Persons per household, 2008-2012    ",2.24,2.41
"Per capita money income in past 12 months (2012 dollars), 2008-2012    ","$25,941","$26,545"
"Median household income, 2008-2012    ","$49,114","$51,129"
"Persons below poverty level, percent, 2008-2012    ",9.2%,12.2%
,,
Business QuickFacts,Guthrie County,Iowa
"Private nonfarm establishments, 2011    ",332,"80,113"
"Private nonfarm employment, 2011    ","2,517","1,263,665"
"Private nonfarm employment, percent change, 2010-2011    ",-6.0%,0.8%
"Nonemployer establishments, 2011    ","1,015","202,971"
,,
"Total number of firms, 2007    ","1,129","259,931"
"Black-owned firms, percent, 2007    ",F,0.8%
"American Indian- and Alaska Native-owned firms, percent, 2007    ",F,0.2%
"Asian-owned firms, percent, 2007    ",F,1.1%
"Native Hawaiian and Other Pacific Islander-owned firms, percent, 2007    ",F,0.1%
"Hispanic-owned firms, percent, 2007    ",F,0.9%
"Women-owned firms, percent, 2007    ",S,25.5%
,,
"Manufacturers shipments, 2007 ($1000)    ",0,"97,592,051"
"Merchant wholesaler sales, 2007 ($1000)    ",D,"41,068,338"
"Retail sales, 2007 ($1000)    ","91,301","39,234,649"
"Retail sales per capita, 2007    ","$8,262","$13,172"
"Accommodation and food services sales, 2007 ($1000)    ","8,345","4,737,719"
"Building permits, 2012    ",11,"9,501"
,,
Geography QuickFacts,Guthrie County,Iowa
"Land area in square miles, 2010    ",590.62,"55,857.13"
"Persons per square mile, 2010    ",18.5,54.5
FIPS Code    ,77,19
Metropolitan or Micropolitan Statistical Area    ,"Des Moines-West Des Moines, IA Metro Area", 
,,
(a) Includes persons reporting only one race.,,
"(b) Hispanics may be of any race, so also are included in applicable race categories.",,
FN: Footnote on this item for this area in place of data,,
NA: Not available,,
D: Suppressed to avoid disclosure of confidential information,,
X: Not applicable,,
S: Suppressed; does not meet publication standards,,
Z: Value greater than zero but less than half unit of measure shown,,
F: Fewer than 100 firms,,
Source: US Census Bureau State & County QuickFacts,,
